Datasource Name,Datasource ID,Table Schema,Table Name,Database Name,Database Connection Type
Amazon QBR - Member Savings Dataset,a1a78c95-04cc-811e-d3fe-8fdc957e4a66,AMAZON,VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA_AND_CUSTOM_FILTERS,TRANSFORMED_LAYER,snowflake
Amazon QBR - Member Savings Dataset,a1a78c95-04cc-811e-d3fe-8fdc957e4a66,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Pharmacy Spend Data,a22ec42b-2080-484c-9746-1d5da3789e11,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Pharmacy Spend Data,a22ec42b-2080-484c-9746-1d5da3789e11,VISUALIZATION,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER,snowflake
QBR - Login and Registration Data,a231c1c9-156f-7ec2-42af-21682172c3bc,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Login and Registration Data,a231c1c9-156f-7ec2-42af-21682172c3bc,VISUALIZATION,VW_MONTHLY_LOGIN_AND_REGISTRATION_DATA,TRANSFORMED_LAYER,snowflake
QBR - ROI Period Datasource,a3739723-70e3-d5f5-e134-f7bef51f5fce,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - ROI Period Datasource,a3739723-70e3-d5f5-e134-f7bef51f5fce,VISUALIZATION,VW_CUSTOMER_ROI_PERIOD_DATA,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Dataset,a390648a-a001-de38-e1ff-8e5a126035b4,VISUALIZATION,VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Dataset,a390648a-a001-de38-e1ff-8e5a126035b4,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Member Opportunity Savings Dataset,a4570b15-e781-39f0-b64d-64c1f2722486,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Opportunity Savings Dataset,a4570b15-e781-39f0-b64d-64c1f2722486,VISUALIZATION,VW_MEMBER_OPPORTUNITIES_WITH_BEST_SAVER_IDENTIFIED,TRANSFORMED_LAYER,snowflake
Member Savings Report For HCBB Customers Datasource,a640549b-0e5c-c3e5-5f22-3ec4e42cdab6,DRILL_DOWN_REPORTS,MEMBER_SAVINGS_REPORT_WITH_MIN_MAX_DATES_FOR_HCBB,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,a69943af-8329-47b4-82ad-3451e67576d1,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,a69943af-8329-47b4-82ad-3451e67576d1,VISUALIZATION,VW_MEMBER_COMMUNICATION_OPTIONS,TRANSFORMED_LAYER,snowflake
QBR - Member Utilization Breakdown,a71670e8-663e-1dc1-4c5f-3bd1061c5df0,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Utilization Breakdown,a71670e8-663e-1dc1-4c5f-3bd1061c5df0,VISUALIZATION,VW_UTILIZATION_BREAKDOWN_QBR,TRANSFORMED_LAYER,snowflake
QBR - Amazon - Member Utilization Breakdown (2) (local copy),a85acd52-ffe0-be71-65b2-5a02eb91037a,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Pharmacy Spend Data,aa541027-2808-7dca-9fae-b176c9d79d50,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Pharmacy Spend Data,aa541027-2808-7dca-9fae-b176c9d79d50,VISUALIZATION,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities - Test,abff8c10-63b1-200e-ee73-42794148b3fa,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Number Of Members By Number Of Opportunities - Test,abff8c10-63b1-200e-ee73-42794148b3fa,VISUALIZATION,VW_NUMBER_OF_MEMBERS_AND_CLAIMS_BY_MONTH,TRANSFORMED_LAYER_TEST,snowflake
QBR - CLAIMS AND SPEND DATA SET,ad6e1068-19db-05f7-c172-b94bb4878614,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - CLAIMS AND SPEND DATA SET,ad6e1068-19db-05f7-c172-b94bb4878614,VISUALIZATION,VW_CLAIMS_AND_SPENDS,TRANSFORMED_LAYER,snowflake
Lagging-Claims-Realized-Savings-Dataset,aef1a904-a32c-f0c2-a532-b3e37cf4a515,TEMP,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,STAGING_LAYER,snowflake
Lagging-Claims-Realized-Savings-Dataset,aef1a904-a32c-f0c2-a532-b3e37cf4a515,TEMP,VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA_FOR_LAGGED_CLAIMS,STAGING_LAYER,snowflake
QBR - Utilization Ratios Datasource,afbb16a7-84c2-3e18-0705-b0bbef190305,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Utilization Ratios Datasource,afbb16a7-84c2-3e18-0705-b0bbef190305,VISUALIZATION,VW_CUSTOMER_UTILIZER_RATIOS,TRANSFORMED_LAYER,snowflake
QBR - Amazon - Member Opportunity Savings Dataset - Test,b1944953-5eff-bbb9-c79e-dc9493660afd,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Amazon - Member Opportunity Savings Dataset - Test,b1944953-5eff-bbb9-c79e-dc9493660afd,AMAZON,VW_MEMBER_OPPORTUNITIES_WITH_BEST_SAVER_IDENTIFIED,TRANSFORMED_LAYER_TEST,snowflake
QBR - Pharmacy Spend Data,b19f5bfb-2f52-a53a-1f0d-72fd582de0c7,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Pharmacy Spend Data,b19f5bfb-2f52-a53a-1f0d-72fd582de0c7,VISUALIZATION,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER,snowflake
QBR_CUSTOMER_ROI_PERIOD_DATA | Project : QBR Datasources,b2b49427-c5e7-c4ac-a61d-c159ffebf62e,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR_CUSTOMER_ROI_PERIOD_DATA | Project : QBR Datasources,b2b49427-c5e7-c4ac-a61d-c159ffebf62e,VISUALIZATION,VW_CUSTOMER_ROI_PERIOD_DATA_WITH_LABELS,TRANSFORMED_LAYER,snowflake
Campaign Marketing Active Members DataSource | Project : Campaign Marketing,b338f3be-abea-ca05-3051-3127e688c1db,VISUALIZATION,CAMPAIGN_MARKETING_ACTIVE_MEMBERS,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Dataset,b3bba640-6c28-cd64-d51d-c6c7772852d1,VISUALIZATION,VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Dataset,b3bba640-6c28-cd64-d51d-c6c7772852d1,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA (TRANSFORMED_LAYER.VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA) (VISUALIZATION),b3f715a1-b8d7-e53d-5912-2c7f6535a5f8,VISUALIZATION,VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA,TRANSFORMED_LAYER,snowflake
Amazon QBR - Pharmacy Spend Dataset,b42747f1-b732-bb60-8342-ed9431383f9e,AMAZON,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER,snowflake
Amazon QBR - Pharmacy Spend Dataset,b42747f1-b732-bb60-8342-ed9431383f9e,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Monthly Customer Communications,b7db233b-fc3a-6c61-180d-92832d6cf0d5,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Monthly Customer Communications,b7db233b-fc3a-6c61-180d-92832d6cf0d5,VISUALIZATION,VW_MONTHLY_CUSTOMER_COMMUNICATIONS,TRANSFORMED_LAYER,snowflake
QBR - Pharmacy Spend Data - Test,b9bfb40f-5ed6-5312-1252-bbba3766ad39,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Pharmacy Spend Data - Test,b9bfb40f-5ed6-5312-1252-bbba3766ad39,VISUALIZATION,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER_TEST,snowflake
QBR - PMPM Spend Data Set - KPA,ba4c7af1-b2b2-9732-1f02-0b11c27137b9,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
PRICING_ANALYSIS_TEST (STAGING_LAYER.PRICING_ANALYSIS_TEST) (TEMP),bb1f189c-182d-6d61-8333-1093882aa6a9,TEMP,PRICING_ANALYSIS_TEST,STAGING_LAYER,snowflake
TEMP_CLAIM_PRICE_TO_PREDICTED_SAVINGS_ANALYSIS (STAGING_LAYER.TEMP_CLAIM_PRICE_TO_PREDICTED_SAVINGS_ANALYSIS) (TEMP),bb219ed2-7ffe-65c1-84c4-d09827a2a0e5,TEMP,TEMP_CLAIM_PRICE_TO_PREDICTED_SAVINGS_ANALYSIS,STAGING_LAYER,snowflake
QBR - Customer Lives Datasource,bb5b5f10-744d-0cfd-d19d-20cbf7ea5362,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,bb5b5f10-744d-0cfd-d19d-20cbf7ea5362,VISUALIZATION,VW_CUSTOMER_TOTAL_LIVES,TRANSFORMED_LAYER,snowflake
Drug Opportunities,bcc3dd30-a429-d327-508e-1f72a94d6f8f,VISUALIZATION,CLINICAL_OPPORTUNITIES_BY_DRUG_NAME,TRANSFORMED_LAYER,snowflake
Amazon QBR - Member Utilization Breakdown Dataset,c16ee76f-c2e3-4e67-b603-1ffd4f8a5899,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
Amazon QBR - Member Utilization Breakdown Dataset,c16ee76f-c2e3-4e67-b603-1ffd4f8a5899,AMAZON,VW_MEMBER_UTILIZATION_BREAKDOWN_WITH_CUSTOM_FIELDS,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,c2369926-5907-d133-1c74-6fe6d25947eb,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,c2369926-5907-d133-1c74-6fe6d25947eb,VISUALIZATION,VW_MEMBER_COMMUNICATION_OPTIONS,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,c3614e92-09e8-622f-8642-b3e40d4f7d4e,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,c3614e92-09e8-622f-8642-b3e40d4f7d4e,VISUALIZATION,VW_NUMBER_OF_MEMBERS_AND_CLAIMS_BY_MONTH,TRANSFORMED_LAYER,snowflake
QBR - Utilization Ratios Datasource - Test,c4468be6-2254-ac3b-33d7-8185ef639b41,VISUALIZATION,VW_CUSTOMER_UTILIZER_RATIOS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Utilization Ratios Datasource - Test,c4468be6-2254-ac3b-33d7-8185ef639b41,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Utilization Ratios Datasource,c65305fa-2bb2-ff3a-03e9-b5917197adde,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Utilization Ratios Datasource,c65305fa-2bb2-ff3a-03e9-b5917197adde,VISUALIZATION,VW_CUSTOMER_UTILIZER_RATIOS,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set - Test,c84b5c35-70e8-36a5-f054-cf88d8b40681,VISUALIZATION,VW_PMPM_SPEND,TRANSFORMED_LAYER_TEST,snowflake
QBR - PMPM Spend Data Set - Test,c84b5c35-70e8-36a5-f054-cf88d8b40681,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
Amazon QBR - Pharmacy Spend Dataset with Location,c97e4a1b-9efd-7523-5e53-31ecf471c724,AMAZON,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER,snowflake
Amazon QBR - Pharmacy Spend Dataset with Location,c97e4a1b-9efd-7523-5e53-31ecf471c724,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,caf69d94-1c49-35a1-4d3a-8d461c5977fc,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,caf69d94-1c49-35a1-4d3a-8d461c5977fc,VISUALIZATION,VW_CUSTOMER_TOTAL_LIVES,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Dataset,cb434500-cde7-386b-5912-6e458bd7ae21,VISUALIZATION,VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Dataset,cb434500-cde7-386b-5912-6e458bd7ae21,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
COMMUNICATIONS_AND_SWITCHES_UNDISTILLED (TRANSFORMED_LAYER.COMMUNICATIONS_AND_SWITCHES_UNDISTILLED) (VISUALIZATION),cb5edee0-346e-7dab-9ce1-e7b6b750df61,VISUALIZATION,COMMUNICATIONS_AND_SWITCHES_UNDISTILLED,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set | Project : QBR Datasources,cb9659bb-8dd0-795a-aac0-cc4f9eb6b7d7,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set | Project : QBR Datasources,cb9659bb-8dd0-795a-aac0-cc4f9eb6b7d7,VISUALIZATION,VW_PMPM_SPEND,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities | Project : QBR Datasources,d07bada8-7fab-26b1-cc18-4cf8a236087a,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities | Project : QBR Datasources,d07bada8-7fab-26b1-cc18-4cf8a236087a,VISUALIZATION,VW_NUMBER_OF_MEMBERS_AND_CLAIMS_BY_MONTH,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set - Test,d11dfdcd-ec5a-fa6d-10e4-3cac1d24bc99,VISUALIZATION,VW_PMPM_SPEND,TRANSFORMED_LAYER_TEST,snowflake
QBR - PMPM Spend Data Set - Test,d11dfdcd-ec5a-fa6d-10e4-3cac1d24bc99,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Login and Registration Data,d17b6b3b-bd75-7165-e83e-b40073214147,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Login and Registration Data,d17b6b3b-bd75-7165-e83e-b40073214147,VISUALIZATION,VW_MONTHLY_LOGIN_AND_REGISTRATION_DATA,TRANSFORMED_LAYER,snowflake
QBR - Customer Fee Data,d1a3c6db-5844-99e2-7988-1df1ec7ee875,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Customer Fee Data,d1a3c6db-5844-99e2-7988-1df1ec7ee875,VISUALIZATION,VW_CUSTOMER_FEES_AND_SAVINGS_FOR_ROI,TRANSFORMED_LAYER,snowflake
Custom SQL Query (BOOK_OF_BUSINESS),d213b2af-01dd-7438-21b4-0f98ef09e32b,book_of_business,vw_communicated_members_with_no_switches,TRANSFORMED_LAYER,snowflake
Custom SQL Query (BOOK_OF_BUSINESS),d213b2af-01dd-7438-21b4-0f98ef09e32b,visualization,vw_member_opportunities_with_best_saver_identified,TRANSFORMED_LAYER,snowflake
New Utilizers Drill Down Report Datasource,d3f312f4-fe75-9702-1576-e3c0a8cb5b27,DRILL_DOWN_REPORTS,VW_NEW_UTILIZERS_DRILL_DOWN,TRANSFORMED_LAYER,snowflake
VW_REALIZED_SAVINGS_YEARLY_REPORT (TRANSFORMED_LAYER.VW_REALIZED_SAVINGS_YEARLY_REPORT) (BOOK_OF_BUSINESS),d59ddb94-81b2-0485-2d35-37eb77deab75,BOOK_OF_BUSINESS,VW_REALIZED_SAVINGS_YEARLY_REPORT,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,d5d87c8b-cbd0-425a-4fe7-1960cd10434d,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Communication Metadata Data Set,d5d87c8b-cbd0-425a-4fe7-1960cd10434d,VISUALIZATION,VW_MEMBER_COMMUNICATION_OPTIONS,TRANSFORMED_LAYER,snowflake
QBR - Login and Registration Data,d6559b46-214f-f70c-02b4-6a4780e63523,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Login and Registration Data,d6559b46-214f-f70c-02b4-6a4780e63523,VISUALIZATION,VW_MONTHLY_LOGIN_AND_REGISTRATION_DATA,TRANSFORMED_LAYER,snowflake
QBR - Primary Data Source - Data Availability - Test,d71db745-882a-5156-1dc6-b880ee10fb0c,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
KEY_EVENTS (TRANSFORMED_LAYER.KEY_EVENTS) (AMAZON),d76ab9c9-c414-4f04-a176-9350d7cba8cb,AMAZON,KEY_EVENTS,TRANSFORMED_LAYER,snowflake
QBR - Primary Data Source - Data Availability,d779fdac-e939-cd43-a741-ee71a616123c,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,d77cb86a-dbf8-a386-6663-a4406a88c914,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Customer Lives Datasource,d77cb86a-dbf8-a386-6663-a4406a88c914,VISUALIZATION,VW_CUSTOMER_TOTAL_LIVES,TRANSFORMED_LAYER,snowflake
QBR - Monthly Customer Communications,d7c49bf9-27e4-5a06-b365-cfc28da3d699,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Monthly Customer Communications,d7c49bf9-27e4-5a06-b365-cfc28da3d699,VISUALIZATION,VW_MONTHLY_CUSTOMER_COMMUNICATIONS,TRANSFORMED_LAYER,snowflake
VW_QUARTERLY_SAVINGS_AND_SWITCHES (TRANSFORMED_LAYER.VW_QUARTERLY_SAVINGS_AND_SWITCHES) (BOOK_OF_BUSINESS),d875a300-9d6f-5c9b-c8e0-cc0b1beb00d0,BOOK_OF_BUSINESS,VW_QUARTERLY_SAVINGS_AND_SWITCHES,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,d980d5ba-7743-7434-2f30-4f79800e0b70,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Number Of Members By Number Of Opportunities,d980d5ba-7743-7434-2f30-4f79800e0b70,VISUALIZATION,VW_NUMBER_OF_MEMBERS_AND_CLAIMS_BY_MONTH,TRANSFORMED_LAYER,snowflake
QBR_CUSTOMER_ROI_PERIOD_DATA | Project : QBR Datasources,da658468-4a73-5309-1a97-1a3f0bf2e94b,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR_CUSTOMER_ROI_PERIOD_DATA | Project : QBR Datasources,da658468-4a73-5309-1a97-1a3f0bf2e94b,VISUALIZATION,VW_CUSTOMER_ROI_PERIOD_DATA_WITH_LABELS,TRANSFORMED_LAYER,snowflake
QBR - CLAIMS AND SPEND DATA SET - Test,dacb7864-130f-6cb5-fb6b-71f990debadd,VISUALIZATION,VW_CLAIMS_AND_SPENDS,TRANSFORMED_LAYER_TEST,snowflake
QBR - CLAIMS AND SPEND DATA SET - Test,dacb7864-130f-6cb5-fb6b-71f990debadd,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Utilization Ratios Datasource,db21a6d4-2320-b4a9-3e17-1abf2077ea22,VISUALIZATION,VW_CUSTOMER_UTILIZER_RATIOS,TRANSFORMED_LAYER,snowflake
Amazon QBR - PMPM Spend Dataset,dc045116-08f2-dab2-7ff7-cf6e676f0859,AMAZON,VW_PMPM_SPEND,TRANSFORMED_LAYER,snowflake
Amazon QBR - PMPM Spend Dataset,dc045116-08f2-dab2-7ff7-cf6e676f0859,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set,dd52f0fb-2a11-0be1-c2c2-6af6cc375459,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set,dd52f0fb-2a11-0be1-c2c2-6af6cc375459,VISUALIZATION,VW_PMPM_SPEND,TRANSFORMED_LAYER,snowflake
NEW_UTILIZERS_DRILL_DOWN (TRANSFORMED_LAYER.NEW_UTILIZERS_DRILL_DOWN) (DRILL_DOWN_REPORTS),dd9c3609-83ec-9c41-aed7-19303eec6b11,DRILL_DOWN_REPORTS,NEW_UTILIZERS_DRILL_DOWN,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set,de893d8e-ab2a-34a7-67cc-483501c0790a,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
QBR - PMPM Spend Data Set,de893d8e-ab2a-34a7-67cc-483501c0790a,VISUALIZATION,VW_PMPM_SPEND,TRANSFORMED_LAYER,snowflake
QBR - Amazon - Member Savings Dataset - Test,de89cb6c-7b67-0022-1ff1-cf32b782d5c0,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Amazon - Member Savings Dataset - Test,de89cb6c-7b67-0022-1ff1-cf32b782d5c0,AMAZON,VW_REALIZED_SAVINGS_WITH_EMPLOYEE_DATA_AND_CUSTOM_FILTERS,TRANSFORMED_LAYER_TEST,snowflake
TEMP_CUSTOMER_MONTHLY_FEES (TRANSFORMED_LAYER.TEMP_CUSTOMER_MONTHLY_FEES) (AMAZON),dfbff2ed-8d70-1a69-33b9-2c5cbe8ad968,AMAZON,TEMP_CUSTOMER_MONTHLY_FEES,TRANSFORMED_LAYER,snowflake
QBR - Amazon - Pharmacy Spend Data (1) (local copy),dfead327-ef27-596a-5c8a-95b843867d9d,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Amazon - Pharmacy Spend Data (1) (local copy),dfead327-ef27-596a-5c8a-95b843867d9d,AMAZON,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER_TEST,snowflake
QBR - Amazon - Pharmacy Spend Data (1) (local copy),e01bd4fd-0c01-7bad-4c60-2af6df40bb1f,AMAZON,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Amazon - Pharmacy Spend Data (1) (local copy),e01bd4fd-0c01-7bad-4c60-2af6df40bb1f,AMAZON,VW_PHARMACY_SPEND_AND_SAVE,TRANSFORMED_LAYER_TEST,snowflake
QBR - Member Savings Opportunity Dataset - Child Company Location,e33f2723-412e-42a5-e06c-045d6bdc707d,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Savings Opportunity Dataset - Child Company Location,e33f2723-412e-42a5-e06c-045d6bdc707d,VISUALIZATION,VW_MEMBER_OPPORTUNITIES_WITH_BEST_SAVER_IDENTIFIED_WTIH_CHILD_COMPANY_LOCATION,TRANSFORMED_LAYER,snowflake
QBR - Primary Data Source - Data Availability,e4089db1-2d51-33da-032e-d74ff32c462a,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER,snowflake
VW_BOOK_OF_BUSINESS_SAVINGS_BY_STRATEGY (TRANSFORMED_LAYER.VW_BOOK_OF_BUSINESS_SAVINGS_BY_STRATEGY) (BOOK_OF_BUSINESS),e52ccec7-bc02-58a2-2c15-ab558eb60375,BOOK_OF_BUSINESS,VW_BOOK_OF_BUSINESS_SAVINGS_BY_STRATEGY,TRANSFORMED_LAYER,snowflake
QBR - Primary Data Source - Data Availability - Test,e5a056c8-251d-9d1d-ec25-7dfce8736010,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - PMPM Spend Data Set - Test,e5fa4cb9-1502-f779-dcc4-ab9227ba1027,VISUALIZATION,VW_PMPM_SPEND,TRANSFORMED_LAYER_TEST,snowflake
QBR - PMPM Spend Data Set - Test,e5fa4cb9-1502-f779-dcc4-ab9227ba1027,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY_WITH_ROI_PERIODS,TRANSFORMED_LAYER_TEST,snowflake
QBR - Member Opportunity Savings Dataset,e628dc9e-a701-c4bc-1a3e-3d6de5fe2920,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER,snowflake
QBR - Member Opportunity Savings Dataset,e628dc9e-a701-c4bc-1a3e-3d6de5fe2920,VISUALIZATION,VW_MEMBER_OPPORTUNITIES_WITH_BEST_SAVER_IDENTIFIED,TRANSFORMED_LAYER,snowflake
QBR - Member Utilization Breakdown - Test,e76d6fc6-4bac-c448-57b6-ae511d77f89c,VISUALIZATION,VW_CUSTOMER_DATE_AVAILABILITY,TRANSFORMED_LAYER_TEST,snowflake
QBR - Member Utilization Breakdown - Test,e76d6fc6-4bac-c448-57b6-ae511d77f89c,VISUALIZATION,VW_UTILIZATION_BREAKDOWN_QBR,TRANSFORMED_LAYER_TEST,snowflake
